延伸	v	to extend; stretch	这条路一直延伸到海边。
延续	v	to continue; last	这种传统延续了很多年。
延长	v	to extend; prolong	会议延长了半小时。
建立	v	to establish	建立关系
建筑	?	building; architecture	我去过这个建筑。
建议	?	suggestion; to suggest	我有一个建议。
建设	v	to build; construct	这里正在建设新学校。
开	v	to drive; to open; to start	他会开车。
开会	v	to have a meeting	我们下午开会。
开发	v	to develop	开发新产品
开始	v	to begin; to start	现在开始上课。
开学	?	school begins	明天开学。
开展	v	to carry out; launch	学校开展了新活动。
开幕式	?	opening ceremony	我想了解开幕式。
开心	a	happy; glad	我很开心。
开拓	v	to open up; develop	公司正在开拓海外市场。
开支	?	expense; spending	房租是最大的生活开支。
开放	v	to open to the public	博物馆九点开放。
开明	?	open-minded; enlightened	他的父母很开明。
开机	v	to turn on a device	手机开机了吗？
开水	?	boiled water	请喝点儿开水。
开玩笑	v	to joke; to be kidding	他很喜欢开玩笑。
开花	v	to bloom; flower	春天树开花了。
开车	v	to drive	他会开车。
开辟	v	to open up; develop	人们在山上开辟了梯田。
开阔	?	broad; open; broaden	旅行可以开阔眼界。
异常	?	unusual; abnormal; extremely	今天的天气异常冷。
弄	v	to do; make; handle	别把衣服弄脏了。
引导	v	to guide; lead	老师引导学生思考。
引擎	?	engine	汽车引擎出了问题。
引用	v	to quote; cite	文章引用了这项研究。
引起	v	to cause; lead to	这件事引起了大家的注意。
弟弟	?	younger brother	我弟弟是学生。
张	mw	measure word for flat objects	我有一张桌子。
弥漫	v	to fill the air; spread	房间里弥漫着咖啡香。
弥补	v	to make up for; remedy	努力可以弥补经验不足。
弦	?	string of a musical instrument	琴有几根弦。
弱	a	weak	他的身体比较弱。
弱点	?	weakness	每个人都有弱点。
弹性	?	elasticity; flexibility	这种材料有弹性。
弹钢琴	v	to play the piano	她喜欢弹钢琴。
强制	v	to force; compulsory	学校不强制学生参加。
强烈	a	strong; intense	反应很强烈。
强调	v	to emphasize	老师强调了这个重点。
强迫	v	to force; compel	不要强迫孩子做不喜欢的事。
归根到底	?	ultimately; in the final analysis	归根到底，健康最重要。
归纳	v	to summarize; infer	请归纳一下主要内容。
归还	v	to return	请按时归还图书。
当	?	when; at the time of	当我到家的时候，他在看电视。
当代	?	contemporary; modern	这是当代艺术作品。
当初	?	at the beginning; originally	当初我并不想来这里。
当前	?	current; present	这是当前最重要的问题。
当务之急	?	top priority; most urgent task	当务之急是解决问题。
当地	?	local	我喜欢当地文化。
当场	?	on the spot; immediately	他当场道歉。
当时	?	at that time	我当时很忙。
当然	?	of course	当然可以。
当面	?	face to face; in person	有问题可以当面说。
录取	v	to admit; enroll	学校录取了他。
形势	?	situation	我想了解形势。
形容	v	to describe	形容景色
形式	?	form; mode	我想了解形式。
形态	?	form; shape	这种植物形态很特别。
形成	v	to form; take shape	这个习惯慢慢形成了。
形状	?	shape	我想了解形状。
形象	?	image; vivid	他的说明很形象。
彩票	?	lottery ticket	他买了一张彩票。
彩虹	?	rainbow	雨后出现了彩虹。
影响	v	to influence; effect	天气影响了比赛。
影子	?	shadow	地上有我的影子。
彻底	?	thorough; complete	问题已经彻底解决了。
彼此	?	each other	我想了解彼此。
往	prep	toward; in the direction of	往前走。
往事	?	past events; memories	他常想起小时候的往事。
往常	adv	usually; in the past	今天他比往常早。
往往	adv	often; usually	他周末往往在家。
征服	v	to conquer; overcome	他终于征服了这座高山。
征求	v	to seek; ask for	我们先征求大家的意见。
待	v	to stay	我在北京待三天。
待遇	?	pay and benefits	我想了解待遇。
很	adv	very	我很好。
律师	?	lawyer	他是律师。
徒弟	?	apprentice; disciple	他收了一个徒弟。
得	part	structural particle after a verb, before a complement	他说得很快。
得不偿失	?	the loss outweighs the gain	为了省一点钱冒险，得不偿失。
得分	v	to score; score points	他在比赛中得了十分。
得到	v	to get; obtain	我得到了老师的帮助。
得力	?	capable; effective; helpful	他是经理的得力助手。
得天独厚	?	uniquely favorable; naturally advantaged	这里有得天独厚的自然条件。
得意	?	pleased with oneself	他很得意。
得罪	v	to offend	我不想得罪别人。
徘徊	v	to wander; pace back and forth	他在门口徘徊了很久。
循序渐进	?	step by step	学习要循序渐进。
循环	v	to circulate; cycle	血液在身体里循环。
微不足道	?	tiny; insignificant	这点困难微不足道。
微笑	v	to smile; smile	她对我微笑。
心得	?	what one has learned; insight	请分享一下学习心得。
心态	?	mindset; mentality	比赛时要保持好心态。
心情	?	mood	我今天心情很好。
心灵	?	mind; soul	音乐能让心灵放松。
心理	?	psychology; mentality	我想了解心理。
心甘情愿	?	willingly; with all one's heart	我心甘情愿帮助他。
心疼	v	to feel sorry for; cherish	妈妈很心疼孩子。
心眼儿	?	mind; intention; way of thinking	他心眼儿很好。
心脏	?	heart	我的心脏有点儿疼。
心血	?	effort; painstaking work	这本书花了作者很多心血。
心里	?	in one’s heart; inside	我心里很高兴。
必然	?	inevitable; certain	这是必然结果。
必要	?	necessary; essential	很有必要。
必须	mv	must; have to	你必须早点儿睡觉。
忌讳	?	taboo; to avoid	他很忌讳别人问年龄。
忍不住	?	cannot help doing	我忍不住笑了。
忍受	v	to endure; bear	我无法忍受这么大的噪音。
忍耐	v	to endure; be patient	再忍耐一下，马上就到了。
志愿者	?	volunteer	我想了解志愿者。
志气	?	ambition; spirit	年轻人要有志气。
忘	v	to forget	我忘了。
忘记	v	to forget	别忘记带手机。
忙	a	busy	我今天很忙。
忙碌	a	busy	最近工作很忙碌。
忠实	?	loyal; faithful	他是球队的忠实球迷。
忠诚	?	loyal; faithful	他对朋友很忠诚。
忧郁	?	depressed; melancholy	他最近看起来有点儿忧郁。
快	a	fast; quickly	他跑得很快。
快乐	a	happy; glad	祝你生日快乐。
快活	a	happy; cheerful	孩子们玩得很快活。
快要	?	about to; on the verge of	快要下雨了。
快递	?	express delivery; to send by express	我的快递到了。
念	v	to study; read	他在大学念书。
忽然	adv	suddenly	天忽然下雨了。
忽略	v	to ignore; overlook	不要忽略这个问题。
忽视	v	to ignore; overlook	忽视问题
怀念	v	to miss; feel nostalgic	我很怀念大学生活。
怀疑	v	to doubt; suspect	我怀疑他说的话。
态度	?	attitude	他的工作态度很好。
怎么	pron	how	这个字怎么读？
怎么办	?	what to do; what should one do	怎么办呢
怎么样	pron	how; how about	今天天气怎么样？
怎样	pron	how; what ... like	这个菜怎样？
怕	v	to fear; be afraid	别怕
思念	v	to miss; long for	我很思念家人。
思想	?	thought; thinking	我想了解思想。
思索	v	to think deeply; ponder	他低头思索了很久。
思维	?	thinking; way of thinking	他的思维很清楚。
思考	v	to think deeply	我需要时间思考。
怠慢	v	to neglect; treat coldly	客人来了不能怠慢。
急	?	anxious; urgent; in a hurry	别急，慢慢来。
急于求成	v	to be eager for quick success	学语言不能急于求成。
急切	?	eager; urgent	他急切地想知道结果。
急剧	?	rapid; sharp	气温急剧下降。
急功近利	v	to seek quick success and immediate gain	做研究不能急功近利。
急躁	?	impatient; irritable	遇到问题不要急躁。
性	?	sex; gender; nature (suffix)	可能性。
性别	?	sex; gender	他的性别是男。
性命	?	life	医生救了他的性命。
性格	?	character; personality	他的性格很好。
性能	?	performance; function	这台电脑性能很好。
总	adv	always; all the time	他总是很忙。
总之	?	in short; in brief	总之，我们先试试。
总共	?	altogether; in total	我们总共有十个人。
总和	?	sum; total	这几个数字的总和是十。
总是	adv	always	他总是很忙。
总算	adv	finally; at last	我们总算到了。
总结	v	to summarize; summary	我们总结一下经验。
总而言之	?	all in all; in short	总而言之，我们要早点儿睡。
总裁	?	company president	他是一名总裁。
恋爱	?	romantic love	我想了解恋爱。
恍然大悟	v	to suddenly realize	听完解释，我恍然大悟。
恐怕	?	I am afraid; probably	恐怕今天不行。
恐怖	?	terrifying; horror	这部电影有点儿恐怖。
恐惧	?	fear; to fear	他心里充满恐惧。
恢复	v	to recover; restore	他的身体已经恢复了。
恨	v	to hate	我不恨他。
恨不得	v	to wish one could; be eager to	我恨不得马上见到他。
恭敬	?	respectful	他对老人很恭敬。
恰到好处	?	just right; to the point	这个颜色用得恰到好处。
恰巧	?	by chance; just happened to	我去找他时，他恰巧在家。
恰当	?	appropriate; proper	这个例子很恰当。
恳切	?	sincere; earnest	他的态度很恳切。
恶劣	a	bad; harsh	天气条件很恶劣。
恶化	v	to worsen; deteriorate	病情突然恶化。
恶心	?	disgusting; nauseous	这个味道让我恶心。
恼火	?	annoyed; angry	这件事让我很恼火。
悄悄	?	quietly; secretly	他悄悄走了。
悔恨	v	to regret deeply	他为当年的决定感到悔恨。
悠久	?	long-standing; long	中国历史很悠久。
患者	?	patient	医生正在和患者谈话。
您	pron	you (polite)	您好。
悬崖峭壁	?	steep cliffs	山里有很多悬崖峭壁。
悬挂	v	to hang; suspend	墙上悬挂着一幅画。
悬殊	?	widely different; large gap	两队实力悬殊。
悲(伤)	a	sad; sorrowful	心情很悲伤。
悲哀	a	sad; sorrow	这是一个悲哀的故事。
悲惨	?	miserable; tragic	故事的结局很悲惨。
情况	?	situation; condition	现在情况怎么样？
情形	?	situation; circumstance	我了解当时的情形。
情报	?	intelligence; information	警方收到重要情报。
情景	?	scene; situation	我想了解情景。
情理	?	reason; common sense	这个要求合乎情理。
情绪	?	emotion; mood	我想了解情绪。
惊动	v	to alarm; disturb	声音太大，惊动了邻居。
惊奇	?	surprised; amazed	看到变化，我很惊奇。
惊讶	?	surprised; amazed	听到结果，我很惊讶。
惦记	v	to keep thinking about; be concerned about	妈妈一直惦记着我。
惩罚	v	to punish; punishment	做错事可能受到惩罚。
惭愧	?	ashamed	他很惭愧。
惯例	?	usual practice; convention	按惯例，会议九点开始。
想	v	to want; would like; to think	我想喝茶。
想念	v	to miss	想念家人
想方设法	v	to think of every possible way	我们要想方设法解决问题。
想法	?	idea; thought	我有一个想法。
想象	v	to imagine	你能想象那里的生活吗？
惹祸	v	to cause trouble	别乱动机器，小心惹祸。
愈	v	to recover; heal	他的病慢慢愈了。
愉快	a	happy; cheerful	今天很愉快。
意义	?	meaning; significance	我想了解意义。
意向	?	intention; willingness	他表达了合作意向。
意味着	v	to mean; signify	这意味着我们成功了。
意图	?	intention; purpose	我不明白他的意图。
意外	?	unexpected; accident	这个结果很意外。
意志	?	will; determination	他有很强的意志。
意思	?	meaning	这个字是什么意思？
意料	?	expectation	结果出乎意料。
意见	?	opinion; suggestion	我有一个意见。
意识	?	awareness; consciousness; to realize	我意识到自己错了。
愚蠢	?	stupid; foolish	这是一个愚蠢的决定。
感	?	sense; feeling (suffix/noun)	幸福感。
感兴趣	v	to be interested in	我对汉语很感兴趣。
感冒	v	to catch a cold; cold	我感冒了。
感到	v	to feel	我感到很开心。
感动	v	to move; touched	这个故事很感动我。
感受	v	to feel; feeling	我能感受到他的关心。
感情	?	feeling; affection	他们感情很好。
感想	?	thoughts; impressions	我想了解感想。
感慨	v	to sigh with emotion; feel deeply	看到变化，他很有感慨。
感染	v	to infect; influence; move	他的热情感染了大家。
感激	v	to feel grateful	我很感激你的帮助。
感觉	?	feeling; to feel	我感觉好多了。
感谢	v	to thank	非常感谢你。
愣	v	to stare blankly; be stunned	听到这句话，他愣了一下。
愤怒	a	angry; anger	听到这个消息，他很愤怒。
愿意	v	to be willing; would like	我愿意帮助你。
愿望	?	wish; desire	我想了解愿望。
慈善	?	charity; charitable	他参加了慈善活动。
慈祥	?	kindly; benevolent	奶奶笑得很慈祥。
慌(张)	?	flustered; panicked	别慌张。
慌张	?	flustered; nervous	他很慌张。
